@relation gps_clustered

@attribute Instance_number numeric
@attribute udid string
@attribute jingdu numeric
@attribute weidu numeric
@attribute Cluster {cluster0,cluster1,cluster2,cluster3,cluster4,cluster5,cluster6,cluster7,cluster8,cluster9,cluster10}

@data
33733,11b46bdfff7eea2a,0.358237,0.674925,cluster4
33734,11b46bdfff7eea2a,0.358232,0.674917,cluster4
33735,11b46bdfff7eea2a,0.358232,0.674917,cluster4
33736,11b46bdfff7eea2a,0.358237,0.674925,cluster4
33737,11b46bdfff7eea2a,0.358232,0.674917,cluster4
33738,11b46bdfff7eea2a,0.358237,0.674925,cluster4
33739,11b46bdfff7eea2a,0.358232,0.674917,cluster4
33740,11b46bdfff7eea2a,0.358237,0.674925,cluster4
33741,11b46bdfff7eea2a,0.358232,0.674917,cluster4
33742,11b46bdfff7eea2a,0.358237,0.674925,cluster4
33743,11b46bdfff7eea2a,0.358232,0.674917,cluster4
33744,11b46bdfff7eea2a,0.358232,0.674917,cluster4
33745,11b46bdfff7eea2a,0.358238,0.674924,cluster4
33746,11b46bdfff7eea2a,0.358229,0.674913,cluster4
33747,11ceddca77abe624,0.257358,0.629196,cluster9
33748,11ceddca77abe624,0.257355,0.629194,cluster9
33749,11ceddca77abe624,0.257265,0.629207,cluster9
33750,11ceddca77abe624,0.257355,0.629194,cluster9
33751,11ceddca77abe624,0.257265,0.629207,cluster9
33752,11ceddca77abe624,0.257355,0.629194,cluster9
33753,11ceddca77abe624,0.257279,0.629194,cluster9
33754,11ceddca77abe624,0.257279,0.629194,cluster9
33755,11ceddca77abe624,0.257355,0.629194,cluster9
33756,11ceddca77abe624,0.257355,0.629194,cluster9
33757,11ceddca77abe624,0.257265,0.629207,cluster9
33758,11ceddca77abe624,0.257355,0.629194,cluster9
33759,11ceddca77abe624,0.257265,0.629207,cluster9
33760,11ceddca77abe624,0.257355,0.629194,cluster9
33761,11ceddca77abe624,0.257265,0.629207,cluster9
33762,11ceddca77abe624,0.257355,0.629194,cluster9
33763,11ceddca77abe624,0.257265,0.629207,cluster9
33764,11ceddca77abe624,0.257279,0.629194,cluster9
33765,11ceddca77abe624,0.257265,0.629207,cluster9
33766,11ceddca77abe624,0.257355,0.629194,cluster9
33767,11ceddca77abe624,0.257265,0.629207,cluster9
33768,11ceddca77abe624,0.257355,0.629194,cluster9
33769,11ceddca77abe624,0.257265,0.629207,cluster9
33770,11ceddca77abe624,0.257355,0.629194,cluster9
33771,11ceddca77abe624,0.257355,0.629194,cluster9
33772,11ceddca77abe624,0.257265,0.629207,cluster9
33773,11ceddca77abe624,0.257355,0.629194,cluster9
33774,1260dffd9297a17d,0.348467,0.65435,cluster4
33775,1260dffd9297a17d,0.350475,0.652579,cluster4
33776,1260dffd9297a17d,0.350475,0.652579,cluster4
33777,1260dffd9297a17d,0.350475,0.652579,cluster4
33778,1260dffd9297a17d,0.350475,0.652579,cluster4
33779,1260dffd9297a17d,0.350475,0.652579,cluster4
33780,12642c4050f75cc6,0.346155,0.673793,cluster4
33781,12642c4050f75cc6,0.346155,0.673794,cluster4
33782,12747ccef339f170,0.256498,0.601666,cluster9
33783,12994a5b43aee3fd,0.275366,0.607613,cluster9
33784,12c553be0ebb574f,0.363556,0.671047,cluster4
33785,12d226b2d16712bc,0.556745,0.682287,cluster2
33786,12d226b2d16712bc,0.556818,0.682037,cluster2
33787,12d226b2d16712bc,0.556818,0.682037,cluster2
33788,12d226b2d16712bc,0.556818,0.682037,cluster2
33789,12d226b2d16712bc,0.556756,0.682292,cluster2
33790,12d226b2d16712bc,0.556745,0.682287,cluster2
33791,12d226b2d16712bc,0.556745,0.682287,cluster2
33792,12d226b2d16712bc,0.556749,0.682295,cluster2
33793,12e5f9a727628643,0.359676,0.670148,cluster4
33794,1308c5eb9f8f54db,0.255953,0.633623,cluster9
33795,1308c5eb9f8f54db,0.255953,0.633623,cluster9
33796,13b3b233710a7cf5,0.404198,0.65634,cluster7
33797,13b3b233710a7cf5,0.404107,0.656305,cluster7
33798,13b3b233710a7cf5,0.404198,0.65634,cluster7
33799,13b3b233710a7cf5,0.404107,0.656305,cluster7
33800,13b3b233710a7cf5,0.404198,0.65634,cluster7
33801,13b3b233710a7cf5,0.404107,0.656305,cluster7
33802,13b3b233710a7cf5,0.404198,0.65634,cluster7
33803,13b3b233710a7cf5,0.404107,0.656305,cluster7
33804,13b3b233710a7cf5,0.404198,0.65634,cluster7
33805,13b3b233710a7cf5,0.404107,0.656305,cluster7
33806,13b3b233710a7cf5,0.404198,0.65634,cluster7
33807,13b69d02186af0c5,0.469726,0.610443,cluster0
33808,13b69d02186af0c5,0.469726,0.610443,cluster0
33809,13b69d02186af0c5,0.469726,0.610444,cluster0
33810,1462ac1cc4327382,0.249524,0.623915,cluster9
33811,14918d16c74ce725,0.441785,0.649241,cluster0
33812,14bfee934ba00ffd,0.399927,0.629323,cluster3
33813,14bfee934ba00ffd,0.399927,0.629325,cluster3
33814,14bfee934ba00ffd,0.39993,0.629327,cluster3
33815,14bfee934ba00ffd,0.399927,0.629325,cluster3
33816,14bfee934ba00ffd,0.39993,0.629327,cluster3
33817,150772c9f2afc280,0.450593,0.675748,cluster0
33818,150772c9f2afc280,0.450593,0.675748,cluster0
33819,150772c9f2afc280,0.450644,0.675708,cluster0
33820,150772c9f2afc280,0.450643,0.675708,cluster0
33821,150772c9f2afc280,0.450487,0.67579,cluster0
33822,150772c9f2afc280,0.450545,0.675778,cluster0
33823,150772c9f2afc280,0.450487,0.67579,cluster0
33824,150772c9f2afc280,0.450643,0.675708,cluster0
33825,150772c9f2afc280,0.450593,0.675748,cluster0
33826,150772c9f2afc280,0.450643,0.675708,cluster0
33827,150772c9f2afc280,0.450545,0.675778,cluster0
33828,150772c9f2afc280,0.450643,0.675708,cluster0
33829,150772c9f2afc280,0.450643,0.675708,cluster0
33830,150772c9f2afc280,0.450593,0.675748,cluster0
33831,150772c9f2afc280,0.450643,0.675708,cluster0
33832,150772c9f2afc280,0.450593,0.675748,cluster0
33833,150772c9f2afc280,0.450643,0.675708,cluster0
33834,150772c9f2afc280,0.450593,0.675748,cluster0
33835,150772c9f2afc280,0.450643,0.675708,cluster0
33836,150772c9f2afc280,0.450631,0.675729,cluster0
33837,150772c9f2afc280,0.450637,0.675719,cluster0
33838,15270e551c6a7a65,0.484516,0.688258,cluster8
33839,15a6ee6829346c23,0.364348,0.651593,cluster4
33840,15a6ee6829346c23,0.364348,0.651594,cluster4
33841,15b87f0d11e69b63,0.450017,0.674542,cluster0
33842,15b87f0d11e69b63,0.450017,0.674542,cluster0
33843,15b87f0d11e69b63,0.450017,0.674542,cluster0
33844,15b87f0d11e69b63,0.450017,0.674542,cluster0
33845,1166d16e623f5d6c,0.400213,0.631425,cluster3
33846,1166d16e623f5d6c,0.400213,0.631425,cluster3
33847,1166d16e623f5d6c,0.400213,0.631425,cluster3
33848,11a01f6dcd9b4c4f,0.399358,0.63141,cluster3
33849,11a01f6dcd9b4c4f,0.399371,0.631427,cluster3
33850,11a01f6dcd9b4c4f,0.399358,0.63141,cluster3
33851,11a01f6dcd9b4c4f,0.399358,0.63141,cluster3
33852,11a01f6dcd9b4c4f,0.399358,0.63141,cluster3
33853,11a01f6dcd9b4c4f,0.399358,0.63141,cluster3
33854,11a01f6dcd9b4c4f,0.399358,0.63141,cluster3
33855,11a01f6dcd9b4c4f,0.399358,0.63141,cluster3
33856,11a01f6dcd9b4c4f,0.399358,0.63141,cluster3
33857,123b72ea577e8310,0.398408,0.624244,cluster3
33858,124f574863620817,0.38795,0.626716,cluster3
33859,124f574863620817,0.387952,0.626715,cluster3
33860,12a7bad6dedc316,0.256896,0.601362,cluster9
33861,12a7bad6dedc316,0.256896,0.601362,cluster9
33862,12a7bad6dedc316,0.256896,0.601362,cluster9
33863,12a7bad6dedc316,0.256896,0.601362,cluster9
33864,12a7bad6dedc316,0.256945,0.601372,cluster9
33865,12a7bad6dedc316,0.256945,0.601372,cluster9
33866,12a7bad6dedc316,0.256945,0.601372,cluster9
33867,12a7bad6dedc316,0.256945,0.601372,cluster9
33868,12a7bad6dedc316,0.256945,0.601372,cluster9
33869,12a7bad6dedc316,0.256963,0.601367,cluster9
33870,12a7bad6dedc316,0.256948,0.601372,cluster9
33871,12c553be0ebb574f,0.363526,0.671023,cluster4
33872,13482225f5382aa2,0.349807,0.578476,cluster6
33873,13482225f5382aa2,0.349807,0.578475,cluster6
33874,13482225f5382aa2,0.349807,0.578476,cluster6
33875,13482225f5382aa2,0.349807,0.578476,cluster6
33876,13482225f5382aa2,0.349807,0.578476,cluster6
33877,13482225f5382aa2,0.349807,0.578476,cluster6
33878,135d3d1f238b0941,0.258418,0.632996,cluster9
33879,138eba4b303d9163,0.397752,0.624737,cluster3
33880,138eba4b303d9163,0.397757,0.624739,cluster3
33881,138eba4b303d9163,0.39782,0.624754,cluster3
33882,138eba4b303d9163,0.39782,0.624754,cluster3
33883,13a36b79ac2bf5b5,0.415272,0.66335,cluster7
33884,13a36b79ac2bf5b5,0.415272,0.66335,cluster7
33885,13a36b79ac2bf5b5,0.415253,0.663265,cluster7
33886,13a36b79ac2bf5b5,0.415252,0.663265,cluster7
33887,13a36b79ac2bf5b5,0.415272,0.66335,cluster7
33888,13a36b79ac2bf5b5,0.415272,0.66335,cluster7
33889,14126a7035c1f87c,0.260585,0.629254,cluster9
33890,1440f44a7ca08b19,0.392409,0.605075,cluster3
33891,1440f44a7ca08b19,0.392411,0.605076,cluster3
33892,1440f44a7ca08b19,0.39241,0.605076,cluster3
33893,1440f44a7ca08b19,0.392411,0.605076,cluster3
33894,1440f44a7ca08b19,0.392409,0.605075,cluster3
33895,1440f44a7ca08b19,0.39241,0.605076,cluster3
33896,1440f44a7ca08b19,0.39241,0.605076,cluster3
33897,1440f44a7ca08b19,0.392411,0.605076,cluster3
33898,1440f44a7ca08b19,0.392411,0.605076,cluster3
33899,1440f44a7ca08b19,0.39241,0.605076,cluster3
33900,1440f44a7ca08b19,0.392411,0.605076,cluster3
33901,1440f44a7ca08b19,0.392411,0.605076,cluster3
33902,1440f44a7ca08b19,0.392411,0.605076,cluster3
33903,1440f44a7ca08b19,0.392411,0.605076,cluster3
33904,1440f44a7ca08b19,0.39241,0.605076,cluster3
33905,1462ac1cc4327382,0.249523,0.623915,cluster9
33906,1462ac1cc4327382,0.249528,0.623915,cluster9
33907,1462ac1cc4327382,0.249521,0.623915,cluster9
33908,1572b66ace6da7a3,0.255174,0.629249,cluster9
33909,15a6ee6829346c23,0.364348,0.651593,cluster4
33910,15a6ee6829346c23,0.364348,0.651594,cluster4
33911,15a6ee6829346c23,0.364383,0.651574,cluster4
33912,15a6ee6829346c23,0.364297,0.651591,cluster4
33913,15a6ee6829346c23,0.364348,0.651594,cluster4
33914,15a6ee6829346c23,0.364367,0.651583,cluster4
33915,1633e852e09986cd,0.265072,0.647277,cluster9
33916,1633e852e09986cd,0.265076,0.647274,cluster9
33917,1633e852e09986cd,0.265076,0.647274,cluster9
33918,1633e852e09986cd,0.264963,0.647153,cluster9
33919,1633e852e09986cd,0.265385,0.647187,cluster9
33920,1633e852e09986cd,0.264963,0.647153,cluster9
33921,1633e852e09986cd,0.265076,0.647274,cluster9
33922,1633e852e09986cd,0.265166,0.647135,cluster9
33923,1633e852e09986cd,0.265165,0.647135,cluster9
33924,1633e852e09986cd,0.264963,0.647153,cluster9
33925,1633e852e09986cd,0.264963,0.647153,cluster9
33926,1633e852e09986cd,0.265027,0.647145,cluster9
33927,1633e852e09986cd,0.265076,0.647274,cluster9
33928,1633e852e09986cd,0.265146,0.647145,cluster9
33929,1633e852e09986cd,0.265145,0.647145,cluster9
33930,1633e852e09986cd,0.264963,0.647153,cluster9
33931,1633e852e09986cd,0.264963,0.647153,cluster9
33932,1633e852e09986cd,0.265128,0.647198,cluster9
33933,1633e852e09986cd,0.265145,0.647145,cluster9
33934,1633e852e09986cd,0.265076,0.647274,cluster9
33935,1633e852e09986cd,0.264963,0.647153,cluster9
33936,1633e852e09986cd,0.265311,0.647107,cluster9
33937,1633e852e09986cd,0.265311,0.647108,cluster9
33938,1633e852e09986cd,0.264963,0.647153,cluster9
33939,1147878cd2f0e45b,0.392775,0.608123,cluster3
33940,1147878cd2f0e45b,0.392775,0.608123,cluster3
33941,1147878cd2f0e45b,0.392775,0.608123,cluster3
33942,1147878cd2f0e45b,0.392775,0.608123,cluster3
33943,1147878cd2f0e45b,0.392775,0.608123,cluster3
33944,1147878cd2f0e45b,0.392667,0.608111,cluster3
33945,1147878cd2f0e45b,0.392775,0.608123,cluster3
33946,1147878cd2f0e45b,0.392785,0.608149,cluster3
33947,1147878cd2f0e45b,0.392667,0.608111,cluster3
33948,1147878cd2f0e45b,0.392775,0.608123,cluster3
33949,1147878cd2f0e45b,0.392785,0.608149,cluster3
33950,1147878cd2f0e45b,0.392775,0.608123,cluster3
33951,1147878cd2f0e45b,0.392667,0.608111,cluster3
33952,11644347b5332cb3,0.363396,0.670244,cluster4
33953,11a01f6dcd9b4c4f,0.399358,0.63141,cluster3
33954,11a01f6dcd9b4c4f,0.399358,0.63141,cluster3
33955,11ceddca77abe624,0.257265,0.629207,cluster9
33956,11ceddca77abe624,0.257355,0.629194,cluster9
33957,11ceddca77abe624,0.257265,0.629207,cluster9
33958,11ceddca77abe624,0.257355,0.629194,cluster9
33959,11ceddca77abe624,0.257265,0.629207,cluster9
33960,11ceddca77abe624,0.257463,0.629243,cluster9
33961,11ceddca77abe624,0.257463,0.629243,cluster9
33962,11ceddca77abe624,0.25744,0.629256,cluster9
33963,11ceddca77abe624,0.257463,0.629243,cluster9
33964,11e8586fda18200b,0.283802,0.64282,cluster10
33965,121054216d068982,0.357194,0.674516,cluster4
33966,1221ab39c76ff055,0.385907,0.661132,cluster7
33967,12a62719a376c3f1,0.255064,0.629168,cluster9
33968,12a62719a376c3f1,0.255064,0.629168,cluster9
33969,12a7bad6dedc316,0.241497,0.617202,cluster9
33970,12a7bad6dedc316,0.241497,0.617202,cluster9
33971,12a7bad6dedc316,0.241482,0.617143,cluster9
33972,12a7bad6dedc316,0.241482,0.617142,cluster9
33973,12a7bad6dedc316,0.241497,0.617202,cluster9
33974,12a7bad6dedc316,0.241482,0.617142,cluster9
33975,12a7bad6dedc316,0.241497,0.617202,cluster9
33976,12a7bad6dedc316,0.241497,0.617202,cluster9
33977,12a7bad6dedc316,0.241497,0.617202,cluster9
33978,12a7bad6dedc316,0.241497,0.617202,cluster9
33979,12a7bad6dedc316,0.257255,0.601176,cluster9
33980,12a7bad6dedc316,0.257277,0.601204,cluster9
33981,12a7bad6dedc316,0.256877,0.601369,cluster9
33982,1308c5eb9f8f54db,0.255953,0.633623,cluster9
33983,1308c5eb9f8f54db,0.255953,0.633623,cluster9
33984,1308c5eb9f8f54db,0.256037,0.633515,cluster9
33985,1308c5eb9f8f54db,0.256037,0.633515,cluster9
33986,1308c5eb9f8f54db,0.255946,0.633689,cluster9
33987,1308c5eb9f8f54db,0.255953,0.633695,cluster9
33988,133aaefe4e9506c7,0.393625,0.651399,cluster7
33989,133aaefe4e9506c7,0.393632,0.651402,cluster7
33990,133aaefe4e9506c7,0.394732,0.655663,cluster7
33991,133aaefe4e9506c7,0.394836,0.655556,cluster7
33992,13b69d02186af0c5,0.469726,0.610444,cluster0
33993,13d89f62beaef0d1,0.486366,0.676326,cluster8
33994,13d89f62beaef0d1,0.486546,0.67624,cluster8
33995,13ec98abc5f38f61,0.360941,0.668205,cluster4
33996,13ec98abc5f38f61,0.360956,0.668209,cluster4
33997,13f384d5b6e5ac42,0.484025,0.68762,cluster8
33998,1400f0e2e9ef9045,0.468978,0.611133,cluster0
33999,1400f0e2e9ef9045,0.468978,0.611133,cluster0
34000,1400f0e2e9ef9045,0.468977,0.611133,cluster0
34001,1400f0e2e9ef9045,0.468979,0.611132,cluster0
34002,14126a7035c1f87c,0.260609,0.629264,cluster9
34003,15270e551c6a7a65,0.484516,0.688258,cluster8
34004,1572b66ace6da7a3,0.255174,0.629249,cluster9
34005,1572b66ace6da7a3,0.255187,0.62923,cluster9
34006,1572b66ace6da7a3,0.255172,0.629247,cluster9
34007,1572b66ace6da7a3,0.255172,0.629247,cluster9
34008,1572b66ace6da7a3,0.255174,0.629249,cluster9
34009,1572b66ace6da7a3,0.255176,0.629251,cluster9
34010,1572b66ace6da7a3,0.255174,0.629249,cluster9
34011,15e8b17dcea24aef,0.355255,0.675076,cluster4
34012,1614dd0315e70cc8,0.3569,0.673795,cluster4
34013,1633e852e09986cd,0.264963,0.647153,cluster9
34014,1633e852e09986cd,0.264963,0.647153,cluster9
34015,1633e852e09986cd,0.265385,0.647187,cluster9
34016,15c5fc2aac4f185a,0.367251,0.65985,cluster4
34017,15c5fc2aac4f185a,0.367263,0.65984,cluster4
34018,15c63a0582f6ed49,0.356288,0.67489,cluster4
34019,164135eb07509612,0.358271,0.670694,cluster4
34020,164135eb07509612,0.358265,0.670693,cluster4
34021,164135eb07509612,0.358215,0.670679,cluster4
34022,164135eb07509612,0.358214,0.670679,cluster4
34023,164135eb07509612,0.358277,0.670652,cluster4
34024,164135eb07509612,0.358221,0.670678,cluster4
34025,1665c4a24af32ec7,0.346504,0.626497,cluster6
34026,1665c4a24af32ec7,0.346504,0.626497,cluster6
34027,16875f193079feb3,0.483835,0.685895,cluster8
34028,16875f193079feb3,0.483835,0.685895,cluster8
34029,169791d00d791b84,0.399178,0.631508,cluster3
34030,169791d00d791b84,0.399178,0.631509,cluster3
34031,169791d00d791b84,0.399173,0.631511,cluster3
34032,169791d00d791b84,0.39917,0.631512,cluster3
34033,169791d00d791b84,0.399173,0.631511,cluster3
34034,169791d00d791b84,0.399171,0.631509,cluster3
34035,169791d00d791b84,0.39917,0.631512,cluster3
34036,169791d00d791b84,0.399171,0.631509,cluster3
34037,169791d00d791b84,0.39917,0.631512,cluster3
34038,169791d00d791b84,0.399171,0.631509,cluster3
34039,169791d00d791b84,0.39917,0.631512,cluster3
34040,169791d00d791b84,0.399171,0.631509,cluster3
34041,169791d00d791b84,0.399179,0.631509,cluster3
34042,169791d00d791b84,0.399179,0.631508,cluster3
34043,169791d00d791b84,0.399178,0.631509,cluster3
34044,169791d00d791b84,0.39917,0.631512,cluster3
34045,169791d00d791b84,0.399179,0.631508,cluster3
34046,169791d00d791b84,0.399178,0.631509,cluster3
34047,16ba8fc3e5588a16,0.361772,0.668349,cluster4
34048,16ba8fc3e5588a16,0.361769,0.66835,cluster4
34049,16ba8fc3e5588a16,0.361768,0.66835,cluster4
34050,16ba8fc3e5588a16,0.361768,0.66835,cluster4
34051,16ba8fc3e5588a16,0.36177,0.668349,cluster4
34052,16ba8fc3e5588a16,0.361769,0.66835,cluster4
34053,16ba8fc3e5588a16,0.361774,0.668348,cluster4
34054,16ba8fc3e5588a16,0.361774,0.668348,cluster4
34055,16ba8fc3e5588a16,0.361773,0.668348,cluster4
34056,1719727309f7ed12,0.25964,0.630247,cluster9
34057,1719727309f7ed12,0.25964,0.630247,cluster9
34058,17406ba3391600e7,0.47026,0.610187,cluster0
34059,17406ba3391600e7,0.470257,0.61019,cluster0
34060,17406ba3391600e7,0.47026,0.610186,cluster0
34061,17406ba3391600e7,0.470258,0.61019,cluster0
34062,17406ba3391600e7,0.470258,0.61019,cluster0
34063,17406ba3391600e7,0.470258,0.61019,cluster0
34064,17406ba3391600e7,0.47026,0.610186,cluster0
34065,17406ba3391600e7,0.47026,0.610186,cluster0
34066,17406ba3391600e7,0.47026,0.610186,cluster0
34067,176153596b3bcae5,0.42071,0.645559,cluster7
34068,176153596b3bcae5,0.420846,0.645303,cluster7
34069,176153596b3bcae5,0.42071,0.645559,cluster7
34070,176153596b3bcae5,0.420846,0.645303,cluster7
34071,17711ad7d75c297d,0.458206,0.650966,cluster0
34072,17711ad7d75c297d,0.458188,0.650973,cluster0
34073,17711ad7d75c297d,0.458206,0.650966,cluster0
34074,17711ad7d75c297d,0.458188,0.650973,cluster0
34075,17711ad7d75c297d,0.458206,0.650966,cluster0
34076,177af2aa46f55ad7,0.357411,0.670059,cluster4
34077,179f71da4119b0d1,0.358133,0.670687,cluster4
34078,180b4e65ea386756,0.363377,0.588427,cluster6
34079,180b4e65ea386756,0.363389,0.588435,cluster6
34080,180b4e65ea386756,0.363377,0.588436,cluster6
34081,180b4e65ea386756,0.363387,0.588435,cluster6
34082,180b4e65ea386756,0.363389,0.588435,cluster6
34083,180b4e65ea386756,0.363387,0.588435,cluster6
34084,180b4e65ea386756,0.363387,0.588435,cluster6
34085,180b4e65ea386756,0.363387,0.588435,cluster6
34086,180b4e65ea386756,0.363387,0.588435,cluster6
34087,180b4e65ea386756,0.363389,0.588435,cluster6
34088,180b4e65ea386756,0.363387,0.588435,cluster6
34089,180b4e65ea386756,0.363387,0.588435,cluster6
34090,180b4e65ea386756,0.363389,0.588435,cluster6
34091,1834bd35fe4a8e8b,0.394343,0.603876,cluster3
34092,1834bd35fe4a8e8b,0.394344,0.603876,cluster3
34093,1834bd35fe4a8e8b,0.394344,0.603876,cluster3
34094,185eeb34e7cee62f,0.536573,0.725501,cluster2
34095,185eeb34e7cee62f,0.536573,0.725501,cluster2
34096,185eeb34e7cee62f,0.536573,0.725501,cluster2
34097,185eeb34e7cee62f,0.536621,0.725486,cluster2
34098,185eeb34e7cee62f,0.536524,0.725414,cluster2
34099,185eeb34e7cee62f,0.536621,0.725486,cluster2
34100,185eeb34e7cee62f,0.536621,0.725486,cluster2
34101,185eeb34e7cee62f,0.536635,0.725499,cluster2
34102,185eeb34e7cee62f,0.536621,0.725486,cluster2
34103,185eeb34e7cee62f,0.536635,0.725499,cluster2
34104,185eeb34e7cee62f,0.536621,0.725486,cluster2
34105,185eeb34e7cee62f,0.536635,0.725499,cluster2
34106,185eeb34e7cee62f,0.536635,0.725499,cluster2
34107,185eeb34e7cee62f,0.536621,0.725486,cluster2
34108,185eeb34e7cee62f,0.536635,0.725499,cluster2
34109,185eeb34e7cee62f,0.536621,0.725486,cluster2
34110,185eeb34e7cee62f,0.536635,0.725499,cluster2
34111,185eeb34e7cee62f,0.536621,0.725486,cluster2
34112,185eeb34e7cee62f,0.536635,0.725499,cluster2
34113,185eeb34e7cee62f,0.536573,0.725501,cluster2
34114,185eeb34e7cee62f,0.536573,0.725501,cluster2
34115,185eeb34e7cee62f,0.536573,0.725501,cluster2
34116,185eeb34e7cee62f,0.536573,0.725501,cluster2
34117,185eeb34e7cee62f,0.536573,0.725501,cluster2
34118,185eeb34e7cee62f,0.536573,0.725501,cluster2
34119,185eeb34e7cee62f,0.536573,0.725501,cluster2
34120,185eeb34e7cee62f,0.536573,0.725501,cluster2
34121,185eeb34e7cee62f,0.536573,0.725501,cluster2
34122,185eeb34e7cee62f,0.536573,0.725501,cluster2
34123,185eeb34e7cee62f,0.536573,0.725501,cluster2
34124,185eeb34e7cee62f,0.536573,0.725501,cluster2
34125,185eeb34e7cee62f,0.536573,0.725501,cluster2
34126,185eeb34e7cee62f,0.536573,0.725501,cluster2
34127,185eeb34e7cee62f,0.536573,0.725501,cluster2
34128,185eeb34e7cee62f,0.536573,0.725501,cluster2
34129,185eeb34e7cee62f,0.536573,0.725501,cluster2
34130,185eeb34e7cee62f,0.536573,0.725501,cluster2
34131,185eeb34e7cee62f,0.536573,0.725501,cluster2
34132,185eeb34e7cee62f,0.536573,0.725501,cluster2
34133,185eeb34e7cee62f,0.536573,0.725501,cluster2
34134,188d76f9cc9d17ec,0.357658,0.670268,cluster4
34135,188d76f9cc9d17ec,0.357658,0.670268,cluster4
34136,188d76f9cc9d17ec,0.357658,0.670268,cluster4
34137,188d76f9cc9d17ec,0.357658,0.670268,cluster4
34138,188d76f9cc9d17ec,0.357658,0.670268,cluster4
34139,188d76f9cc9d17ec,0.357658,0.670268,cluster4
34140,188d76f9cc9d17ec,0.357659,0.670267,cluster4
34141,18b02c0f206ebab3,0.349537,0.634728,cluster4
34142,18b02c0f206ebab3,0.349516,0.634723,cluster4
34143,18b02c0f206ebab3,0.349516,0.634723,cluster4
34144,18b02c0f206ebab3,0.349537,0.634728,cluster4
34145,18b02c0f206ebab3,0.349516,0.634723,cluster4
34146,18b02c0f206ebab3,0.349516,0.634723,cluster4
34147,18f91ede077c2099,0.400049,0.631024,cluster3
34148,18f91ede077c2099,0.400041,0.631027,cluster3
34149,18f91ede077c2099,0.400044,0.631028,cluster3
34150,18f91ede077c2099,0.400043,0.631027,cluster3
34151,18f91ede077c2099,0.400041,0.631027,cluster3
34152,18f91ede077c2099,0.400042,0.631026,cluster3
34153,18f91ede077c2099,0.400038,0.631027,cluster3
34154,18f91ede077c2099,0.400044,0.631027,cluster3
34155,18f91ede077c2099,0.400044,0.631028,cluster3
34156,18f91ede077c2099,0.400048,0.631026,cluster3
34157,18f91ede077c2099,0.400044,0.631027,cluster3
34158,18f91ede077c2099,0.400048,0.631026,cluster3
34159,18f91ede077c2099,0.400044,0.631027,cluster3
34160,18f91ede077c2099,0.400044,0.631027,cluster3
34161,18f91ede077c2099,0.400048,0.631026,cluster3
34162,18f91ede077c2099,0.400058,0.631027,cluster3
34163,18f91ede077c2099,0.400053,0.631027,cluster3
34164,16fbc6ac2f76272d,0.354678,0.673966,cluster4
34165,16fbc6ac2f76272d,0.354679,0.673966,cluster4
34166,16ff6d2ead43c765,0.499072,0.732948,cluster2
34167,16ff6d2ead43c765,0.499073,0.732949,cluster2
34168,16ff6d2ead43c765,0.499047,0.732951,cluster2
34169,16ff6d2ead43c765,0.499047,0.732951,cluster2
34170,16ff6d2ead43c765,0.499073,0.732949,cluster2
34171,16ff6d2ead43c765,0.499047,0.732951,cluster2
34172,1750b464fc205595,0.471079,0.671188,cluster8
34173,1750b464fc205595,0.471079,0.671188,cluster8
34174,1750b464fc205595,0.471079,0.671188,cluster8
34175,1750b464fc205595,0.471079,0.671188,cluster8
34176,1750b464fc205595,0.471079,0.671188,cluster8
34177,1750b464fc205595,0.471079,0.671188,cluster8
34178,1750b464fc205595,0.471079,0.671188,cluster8
34179,1750b464fc205595,0.471079,0.671188,cluster8
34180,1750b464fc205595,0.471079,0.671189,cluster8
34181,1750b464fc205595,0.471079,0.671188,cluster8
34182,176153596b3bcae5,0.420839,0.645315,cluster7
34183,176153596b3bcae5,0.420709,0.645557,cluster7
34184,176153596b3bcae5,0.420839,0.645315,cluster7
34185,176153596b3bcae5,0.420846,0.645303,cluster7
34186,176153596b3bcae5,0.42071,0.645559,cluster7
34187,176153596b3bcae5,0.42071,0.645559,cluster7
34188,176153596b3bcae5,0.420846,0.645303,cluster7
34189,176153596b3bcae5,0.42071,0.645559,cluster7
34190,176153596b3bcae5,0.420846,0.645303,cluster7
34191,176153596b3bcae5,0.42071,0.645559,cluster7
34192,176153596b3bcae5,0.420846,0.645303,cluster7
34193,176153596b3bcae5,0.42071,0.645559,cluster7
34194,179f71da4119b0d1,0.35815,0.670694,cluster4
34195,179f71da4119b0d1,0.358143,0.670682,cluster4
34196,179f71da4119b0d1,0.358148,0.67066,cluster4
34197,179f71da4119b0d1,0.358143,0.670682,cluster4
34198,179f71da4119b0d1,0.358143,0.670682,cluster4
34199,179f71da4119b0d1,0.358143,0.670682,cluster4
34200,179f71da4119b0d1,0.358133,0.670687,cluster4
34201,179f71da4119b0d1,0.358133,0.670687,cluster4
34202,179f71da4119b0d1,0.358133,0.670687,cluster4
34203,17c96aa7c686fa89,0.346851,0.624355,cluster6
34204,17c96aa7c686fa89,0.347053,0.623253,cluster6
34205,185eeb34e7cee62f,0.536573,0.725501,cluster2
34206,185eeb34e7cee62f,0.536573,0.725501,cluster2
34207,185eeb34e7cee62f,0.536573,0.725501,cluster2
34208,185eeb34e7cee62f,0.536573,0.725501,cluster2
